ID,Comment,feedback
614,"-Khôg gian đẹp chia làm 2 khu riêng bản thân mình thích ngồi gần cửa kính thôi mà tại k có ý định đi nên phải chịu ngồi vị trí mình ko ưng. Tuy nhiên nv bảo đợi 30p mà 10p đã có bàn rồi, khá nhanh

-Súp nghêu hầm 70k rất ngon, mình rất thích món súp này, ",1
14,"Mình có gọi qua 1 phần cơm trộn bibim, miến xào với lẩu sunđubu. Tổng thiệt hại 3 món dành cho 3 đứa tầm 150k, như vậy mỗi đứa 50k thôi là đã có 1 bữa ăn cực kì xịn xò với no luôn. Cảm thấy món nào cũng vừa miệng. Món mình thấy ngon nhất là miến xào với lẩu. Cơm trộn ăn cũng được nhưng mà hơi nhạt so với mình. Lẩu sunđubu có vị ngọt ngọt, hơi cay nhẹ. Miến xào đậm đà, rất đáng thử. Còn có khu refill kimchi, canh hành đậu phụ miễn phí nữa. Không gian quán nhìn khá là xịn xò với lạ.",1
41,"Ngon lắm :v thích gà sốt chua ngọt.
Giá phải chăng, like",1
47,"Quán đông, 2 tầng + 1 tầng vệ sinh ở trên cùng. Oder ở quầy, kế bên có để sẵn khay, muỗng, đũa,... tự lấy rồi mang đến bàn, nhân viên chỉ mang đồ ăn lên thôi, soup, kimchi nếu muốn ăn cũng tự đi lấy luôn. Nhận xét đồ ăn sau đi nhỉ? Mình muốn nói là mình không thích nhân viên ở đây, lúc check bill cho mình cứ đập bốp bốp xuống bàn, mình cảm thấy không được tôn trọng ý? Lúc oder, bạn thu ngân cũng không chú tâm, bill sót món mandu. Phục vụ hơi thiếu chuyên nghiệp tí nhưng mà để quay lại thì mình vẫn quay lại 😘. Mình đi 3 người, gọi cũng kha khá món:
- Gà chiên chua cay (6 miếng): không chua tẹo nào, với một đứa cũng thích ăn cay như mình thì món này cũng chẳng cay luôn, hơi the the, còn bạn mình thì thấy cay cực ??😀??
- Kimbap: ổn.
- Cơm kimchi phô mai: món này mình thấy ngon, chua chua.
- Mì tương đen: hơi nhạt nhưng cũng ok, cũng hơn nhiều chỗ.
- Lẩu Sun Đu Bu: cay cay, ngon, mỗi tội rửa nghêu không kỹ nên còn cát, sạn sạn ấy, ăn trúng thấy mất hứng dã man 😞
- Soup: nhạt, thanh thanh, mình thích ăn mặn, mà không hiểu sao lại thích soup này cực, có điều mùi hành nồng, mấy bạn không ăn được hành thì đừng ăn nha 😀
3 đứa mình bình thường ăn cũng nhiều, gọi nhiêu đó tưởng ít mà ăn no căng luôn 😭",1
149,"🛵mình ord qua Now. Thường giờ trưa quán max đông nên mình ord ship cũng hơi muộn.

📦gói đồ ăn cẩn thận, sạch sẽ. Muỗng, đũa, khăn giấy, tăm theo số lượng phần ăn. Tuy nhiên canh cho có 1 hộp thôi, biết là do ship kh đc refill nhưng ít nhất cũng cho 3 hộp kh th thì hai hộp đầy của mỗi người chứ :(( kim chi cũng 1 hũ nhỏ.

📌menu đa dạng nhiều món lắm.
[Mì cha chang 43k] món này bạn mình bảo ngon é.
[Tokbokki phô mai có mì 47k] phô mai nguội roi nên ăn bớt ngon chút xíu hic. Chả cá mềm đúng món mình thích. Có trứng cút, cải nồi nữa. Ăn dần về sau thấy hơi cay nhưng vẫn rất ngon, mùi vị đậm đà và nhiều topping.
[tokbokki có mì 29k + 4 miếng chả cá 6k] tương tự hen.
[Cơm gà cay dakbokkum 53k] ghi gà cay chứ mình thấy kh cay bằng tokbokki đâu. Món này là đỉnh của lòng mình lúc nào ăn ở đây cũng gọi hết, gia vị hết chỗ chê. Có rong biển, bắp, hành tây mềm, salad, gà miếng nhỏ cũng nhiều lắm.

💰Giá cả dao động 29k - 85k tùy món. Ăn ở đây nên đi nhiều người gọi nhiều món share ra là bao hời.",1
174,"Ấn tượng đầu tiên là quán rất đông, rất đông luôn. Nên đi sau 7h15 7h30 là phải ngồi chờ xếp bàn, có khi bảo vệ còn không được nhận thêm khách :)))) hoặc là nên đặt chỗ trước

Đồ ăn ở quán luôn ngon, giá cả phù hợp, bình thường 2 người tốn cỡ 200-250k. Nước súp tự lấy luôn nóng hổi, và được tiếp thêm liên tục. Món nào cũng ngon, ăn lúc nào cũng thấy đã đời. Cực thích cái cơm heo xào rau củ je yuk, ướp vị ngon lắm luôn. Lẩu ở đây ăn được nhưng không hợp với mình. Trà tắc ngon, kích vị giác cực kì. Nhân viên thân thiện, nhanh nhẹn.",1
198,"Giá rất ok , buổi trưa rất đô g học sinh và sinh viên, ăn đây mấy lần và k có j để chê, hi vọng mở nhanh bên thủ đức để mình đỡ phải đi xa",1
216,"Mình ăn 3 chi nhánh khác của Hanuri rồi, mới biết chỗ này gần nên mình ăn thử. 

1. Không gian: Rộng rãi mát mẻ sạch sẽ, ba bốn tầng gì ấy mình không rõ, chỗ này và bên***không gian rất thoải mái. Có giữ xe như những chi nhánh khác.

2. Mình gọi kimbap, japchae, lẩu bulgogi, cơm cá ngừ, patpingsu, nước mơ và yaourt dâu. Cơm cá ngừ mình chưa thử vì no quá, món đấy gói về đưa bạn mình. Các món khác rất ổn như những chi nhánh, mình đọc review thấy bảo cơm khô nhưng nhân viên khắc phục rồi ấy nên ăn rất vừa vặn. Kimchi lẫn súp free đều ngon.

3. Nhân viên nhanh nhẹn dễ thương, lúc mình tới không đông lắm nhân viên tự lấy giúp khay muỗng đũa luôn.

Mọi người nên thử nhé, vừa rẻ vừa ngon, hai người chỉ khoảng 270k đấy là đã dư phần cơm rồi ấy.",1
238,"Nay đặt bàn ở LTT mình ko biết là ở đây ko có bàn nhìn xuống bếp, chắc do bạn t.đài không biết nên đã không nói rõ. Nhưng bù lại bạn ấy rất nhiệt tình coi chỗ chi nháh nào còn bàn cho mình.
Về phần nhà hàng, pv rất ok, dễ chịu, mình đặt 3 món salad hoa quả với cheese gì đó, 1 bánh pizza 1 nửa là 4 loại cheese ăn kèm mật ong, 1 loại là pizza bò loại nào ăn cũng ngon hết, có điều đế bánh mỏng nên bị cháy bén vô bánh nhưng vẫn trog khả năng ăn đc 😂 khúc cuối 2 đứa gọi thêm mì spaghetti có cua, này hơi fail xíu là mì còn khá cứng, ko còn nóng nhìu nên hơi có mùi tah xí, nhưng sốt khá ngon béo. N.h nhận ý kiến đánh giá của khách hàng ngay tại chỗ khi thanh toán 👍🏻 và còn tặng 2 dĩa kem tráng miệng thay cho phần mì bị fail. Mình cảm thấy quy trình và cách phục vụ của pizza 4p’s khá chuyên nghiệp và giải quyết vde tốt khiến kh có cảm tình tích cực 👍🏻 
Sẽ còn ghé lại 😄",1
245,"Như các chi nhánh khác, thì pizza ngon, sốt spaghetti cũng xuất sắc. Tuy nhiên, cô bạn phục vụ Thanh Mai gì đấy làm bữa ăn của mình trở nên rất khó chịu bởi việc quát la nhân viên khác. Nên hi vọng nhà hàng đổi người để tránh mất khách. Mình đi ăn lúc trưa.",1
248,"Nhà hàng pizza4P này thì nổi tiếng quá rồi, từ không gian cho đến món ăn, chỉ tội cuối tuần đông quá lúc nào cũng phải đặt chỗ mới có chỗ. Đặc sản nơi đây là loại pizza được chọn 2 loại, có nhiều loại đế bánh pizza để chọn theo sở thích: đế dày, vừa hoặc mỏng nên ai ăn kiêng thì chọn đế mỏng ít tinh bột hơn, ăn giòn hơn

Có loại salad phô mai mozarella khá ngon. Có tráng miệng ko được ngon lắm là 1 điểm trừ. Còn lại rất ổn",1
283,"Ngon cực kỳ, nhất là món mỳ ý, ko chê đâu vào đâu đc
Tổng thiệt hại 800k",1
294,Không gian ở đây khá nhỏ. Quán luôn đông khách nên phải book lịch trước khi đến nhé mọi người dù là ngày thường.,1
304,"Hôm nay được ngồi ngay cái bàn cạnh bếp nhìn người ta làm pizza thủ công khá đã mắt. Bột tươi và nướng bằng than củi.
Mình order pizza half 3 cheese và half bò dầu tỏi. Đế bánh mỏng ăn quá tuyệt vời, ăn 4 cheese ngon hơn 3 cheese, bò xào với dầu tỏi thấy thịt bò ko tươi lắm, ăn cũng tạm thôi, được cái rau fresh, nhìn chung topping cũng ko nhìu lắm.
Ngoài ra mình có gọi pasta cua ăn ngon lắm, hơi nhạt nên có rắc xíu muối cho đậm hơn. Sốt kem nổi bật mùi gạch cua và thoảng mùi kem ko quá ngấy ăn ngon. Món này ăn nóng sẽ ngon hơn để nguội
Không gian nhẹ nhàng và ko quá ồn
Phục vụ ok nhé
500k/1 bữa như trên khá ok",1
310,"Lần đầu ăn pizza ko bị ngán và để thừa. Ko gian ấm cúng, nv pv nhiệt tình và thân thiện. Bỏ tiền ăn rất đáng để nhận lại dc dịch vụ tốt và món ăn ngon.",1
313,"Mình chỉ thích ăn ở Lê Thánh Tôn (chắc vì chỗ đầu tiên)  dạo gần đây có đôi lần qua Sài Gòn Center vì chìu lòng khách. Các CN khác thì không quan tâm lắm

Thức ăn ở đây thì miễn bàn rồi nhé, lần nào ăn xong cũng rất vui vì được ăn ngon đó mà.

Hôm nay mình chỉ muốn nói đến việc đặt bàn ở LTT, số là mình rất lận đận trong việc book bàn ở đây, mỗi lần gọi book mà nói tiếng Việt là đều không có bàn trống vì full booking, nhờ anh đồng nghiệp ngồi kế bên book bằng tiếng anh thì ok phai 😏😏. À đó chỉ là gọi tới quán trực tiếp, còn gọi qua hotline hoặc online book chỗ thì okie, không có gì phàn nàn 😋😋",1
322,"Mình đi từ năm ngoái 2017 cùng với gia đình 👪.
Điều đầu tiên mình ấn tượng là cách phục vụ và món ăn. Phục vụ rất chu đáo và lịch sự 🤵.

Món ăn rất đa dạng và trưng bày bắt mắt. 

Giá cả hơi cao nhưng ăn thấy rất ngon. 

🍕 pizza cá hồi khá ngon ! 
🍝 spaghetti béo nồng phô mai + cream cũng rất vừa miệng. 
🥗 salad thì mình ăn không quen nên vị hơi lạ. 
      Beefsteak bên này thịt cực mềm, vị khá đặc biệt hơn với các quán khác. 
🍰 tráng miệng bằng bánh choco này béo vị socola , bánh này hơi nóng nhé mọi người. Kem Ăn kèm cũng béo ngậy theo luôn. 💓

Không gian có lẽ hơi nhỏ nên đến giờ cao điểm phải book trước chỗ nếu không là chờ khá lâu :'<.

Đây là lần 2 mình đi , lần nào cũng thấy rất tốt. 👍 
(Sẽ quay lại lần nữa)",1
373,"Pizza ngon nhất sài thành là đây quả không sai, thông thường đi hai người mình hay gọi:
+ 1 phần mì Ý half half
+ 1 phần salad
+ 1 pizza half half
Hai vc ăn sạch sẽ, no ứ hự luôn. Chất lượng bánh và mì thì quá tuyệt vời, kêu half half cả bánh và mì thì sẽ được ăn 2 phần khác nhau, salad đây rất tươi kiểu như rau Đà Lạt vận chuyển xuống ấy.
Phục vụ thì rất nhiệt tình, dù khách đông nhưng lúc nào cũng cười nha
Gía cả: tiền nào của đó!

Quan trọng là phải book bàn trước, không là cứ bị đợi hoặc cho ngồi chỗ xấu (ai thích ngồi vậy thì tùy nhưng mình ko thích)",1
376,"Mình đi tối t4, cũng khá đông khách. Mình đặt bàn trước rồi đặt món trước qua điện thoại lun. Đồ ăn lên cũng khá nhanh. Mình kêu half half hải sản cay vs gà. Pizza gà ngon kinh khủng  thích lắm lun. Mình có gọi salad phô mai vs trái cây nhiệt đới. Ăn chung với pizza hay ăn riêng gì cũng ngon. 
Mình gọi pizza ngọt táo vs kem vani. Đế bánh mỏng và giòn, bị cái cắt hoài không ra 
Chi nhánh quận 7 khó tìm đường, gửi xe ở sân golf
Nước mình kêu berry soda uống cũng ok. Mứt rasberry đựng trong lọ nhỏ. Có nguyên trái
Nhân viên tận tình nhanh nhẹn",1
387,"Pizza 4P's nổi tiếng với Pizza nướng củi style Nhật, topping ở đây lạ và độc đáo không nơi đâu giống hết, đặc biệt cheese tự làm thủ công tại nông trại Đà Lạt nên chất lượng khỏi bàn. Giá cả có hơi cao xíu nhưng được chọn half - half nên thử cũng được từ 2 loại trở lên. Mình đi ăn với nhóm bạn 3 người, tiền bỏ ra hơi đắt xíu mà no bụng luôn. Pasta cua ở đây cũng cân nhắc nên thử, sốt kem là gạch cua, ngon mà không hề gây ngấy nhé. Phục vụ rất ok, lần đầu đi tới quán hơi khó tím đường xíu.",1
390,"Nước chanh siêu chua. Pizza sashimi hơi khô.
Đồ ăn ngon. Phục vụ ok",1
393,Chất lượng dịch vụ và món ăn tốt sẽ giữ được chân khách hàng. 1 trong những nhà hàng Pizza ưa thích!,1
419,"-Vị trí: dễ tìm vì nhờ goomap, tới thì bảng hiệu nhỏ quá nhìn tới nhìn lui mới thấy, gửi xe cách đó 1 căn phí 5k, mình đi vòng vòng 3 cái mặt tiền mới tìm đc cái cửa vì nó nằm bên hông :))

-Không gian: 11/10 mình rất thích cách bày trí, sắp xếp, màu sắc ",1
434,"Quán không gian rộng lắm, cả bên dưới và trên lầu, ở đây khách cũng đông nên có thể liên hệ đặt bàn trước nếu được. Các món ở đây đều ngon, menu đa dạng các món, các bạn nhân viên phục vụ cũng nhiệt tình lắm. Mì ý cua sốt rất ngon, sợi mì vừa ăn không bị mềm quá, cua cũng nhiều, sốt ngon. Salad ăn cũng ngon, có sốt ăn kèm, phần thịt trong salad mềm, ăn rất ổn. Giá ở đây tính ra không đắt vì chất lượng mọi thứ đều ổn. Sẽ quay lại thêm",1
475,Thực sự lần nào đến quán cũng không bao giờ thất vọng cả. Tất cả mọi thứ rất ngon và tuyệt vơi. Nhân viên lại chuyên nghiệp nữa.,1
490,"Thích nhất là pizza Burrata Cheese, ngon xuất sắc. Mì ý cua cũng rất ok, nhưng share ra 2,3 người ăn thì ngon hơn vì một người ăn hết dĩa sẽ hơi ngấy. 
Pizza cá hồi sống cũng khá lạ miệng, không tanh. 
Salad Bơ Tôm cũng dễ ăn, gọi kèm pizza cho có rau cỏ một chút.",1
496,"Mình trước đó đã dc đi ăn với mấy bạn , khá ấn tượng với pizza 4 cheese ăn cùng với mật ong, nay đi thêm lần nữa vẫn ăn loại 4 cheese, thêm loại pizza bò, và pasta cua ngon trứ danh của 4p.Về tổng quan, thấy món nào cũng ngon, vì quán chuyên về pizza nên mình vẫn thích ăn pizza hơn, khuyến khích mấy bạn nên thử pizza bò với 4 cheese nha, ngon lắm, à quán có vụ làm pizza half-half nên tạo dk cho tụi mình thử nhìu vị, pasta cua thì thơm , đúng chất mùi gạch cua, nhưng hơi béo và ít cua .Về không gian thì tụi mình bữa đó đặt bàn trước ngồi nay góc cửa sổ luôn , có thể nhìn ra dc 1 phần chợ Bến Thành , bạn nhân viên dễ thg và lịch sự lắm nha. Nếu có dịp, mún tới quán thử những loại pizza khác nè",1
498,"-Mình đến vào hồi noel, đặt bàn ghi rõ là ngồi gần cửa sổ nhìn ra ngoài mà tới đó lại xếp ko đúng :)), mình nói nv là mình có note trong reservation thì nv chuyển qua chỗ khác giúp mình liền, ko hỏi tới hỏi lui hay check lại, mình khá ưng ý điều đó 

-Nv ",1
499,"- Vì quá hot nên cũng cố gắng thử 1 lần cho biết 😂. Ai có dự định đi ăn nên đặt bàn trước vì hầu như đa phần sẽ hết bàn. 
- Mình vào kêu 2 món, 1 nước hết 600k (đã VAT). Giá này cũng khá ổn cho 1 nhà hàng sang trọng, bạn nào không kêu nước sẽ tiết kiệm đ",1
509,"Thích không gian ở đây vãi, món ăn ngon vừa miệng ko quá nhiều gia vị, menu đã có nhiều món hơn lúc trước, vẫn thích dessert ở đây nhất, recommended món tiramisu nha, còn pizza extra thêm phô mai nếu ai thích béo 🤗🤗🤗",1
529,"Luôn là nơi đến yêu thích của mình, rất chăm chút chất lượng món ăn và dịch vụ. Nhân viên nhiệt tình, món ăn khỏi chê.
Ko gian hơi nhỏ xíu nhưng view đẹp.
Giá như cách sắp xếp bàn ghế hợp lý hơn chút, tránh sát nhau quá để mỗi bàn có ko gian riêng tư thoải mái hơn thì tốt hơn",1
533,"Mình đi 6 người vào tối Cn. Mình ko đặt trước nên tới đó phải đợi gần 1 tiếng (tranh thủ đi mall rồi quay lại).
Trong lúc ngồi đợi có thể uống nước và đế bánh pizza kế bên quầy reception
Không gian: ấm cúng, decor đơn giản nhưng sang
Chất lượng: mình gọi 4 nửa pizza. Trong đó pizza cá hồi và curry gà khá ngon. Pizza thịt bò muối ăn hơi mặn và khô. Phô mai tươi ăn hơi ngán. Mỳ Ý sốt cua ăn ổn, thơm vị phô mai + cua nhưng hơi nhạt và ít thịt cua.
Nhân viên: dễ mến và chu đáo
Giá cả: ko quá cao, đi nhiều thì thử được nhiều món. Chia ra tầm 200/người",1
548,"Mình thấy Pizza 4P's thuộc 1 tầm cao mới rồi , pizza nướng củi truyền thống nhưng phần topping phía trên được fushion theo style Nhật Bản (sashimi cá hồi hay gà Terayaki đồ nè) . À mà nên chọn half - half nhé . Phần Sushi Petit cũng rất ngon , nguyên liệu tươi sống rất ưng nha . Không gian sang và nhân viên phục vụ rất chuyên nghiệp . Lần nào đi bất kỳ chi nhánh nào mình cũng chủ động book bàn trước cho chắc (vì quán có thương hiệu và rất đông người ưa chuộng ghé nha) . Giá hơi cao nhưng chất lượng nhận lại miễn chê !!",1
620,"- Mình đi bữa tối mà không có đặt bàn trước. Mà lúc mình gọi điện thì nhà hàng cũng báo full chỗ rồi, cơ mà mình vẫn đi luôn vì hên xui lúc mình đến có chỗ thì sao. Mình đi 4 người, bạn nhân viên bảo phải đợi cỡ 1 tiếng 15 phút, vì muốn ăn quá nên mình cũ",1
31,"Đồ ăn khá ngon. Giá phải chăng. Tok, mì, cơm ở đây mình thấy đa số là rau, ít thịt à. Đồ ăn cay và khá nhiều cho một phần. Ăn một mình một tô nhiều khi ngán tận cổ :(",1
73,"Chỗ này nổi tiếng là đúng thôi. Đồ ăn ngon, giao hàng đóng gói rất sạch đẹp, giá lại rẻ. Thích nhất là cơm bò bulgogi ở đây, nêm nếm rất vừa, ngoài ra cơm gà xào cay cũng ngon nữa. Gọi 1 phần là có đi kèm hũ kimchi nhỏ với chén canh chả cá nêm vừa lắm. Nhìn vậy chứ no lắm luôn nha. Nói chung là ăn dài dài:))",1
98,Thích nhất món ba rọi nướng ở đây ... chuẩn 1 hương vị ngon lun à ^_*,1
106,"Mình đi nhiều chi nhánh rồi, nay ghé chi nhánh bên XVNT, hồi trước nó là cái quán bé bé ở gần đầu đường nên lần này mình cũng lon ton tới, ai ngờ đã đổi sang chỗ mới rộng rãi hơn nhiều. 
Món ăn vẫn ngon, hương vị giống các chi nhánh khác. Nay thử món mới cơm cuộn có chả cá ở trong ăn ngon nha, chả cá xào với gia vị cay cay, chấm sốt mayo béo ngậy, phê. 
Mandu không ngon lắm, ít nhân. Lẩu bulgogi ngọt vị rau củ, nước dùng cay nhẹ. Ép táo và trà tắc thơm, vừa vi. 
Chỉ có nước dùng ở khu vực tự chọn bị nguội nên không chín hành. 
Chỗ để xe cũng rộng, phục vụ nhanh.",1
109,"Mình ăn chi nhánh Xô Viết Nghệ Tĩnh, hình như có 2 lầu, mình ngồi lầu 1, order thì tầng trệt, phải xếp hàng hơi lâu nên ai muốn ăn gì order 1 lần luôn chứ đang ăn mà xuống order lâu lắm.

Đồ ăn thì ngon đó giờ rồi, giá sinh viên, mình gọi 3 món dưới đây với 2 li nước ngọt thì tầm 150k. Thật ra gọi gà cay nhưng hết rồi nên đành gọi gà phô mai, cũng ok lắm, ăn nghe vị phô mai rất ngon. 

Phần cơm thì tạm tạm, ko đặc biệt gì mấy, còn mì cay thì khỏi bàn, ăn phát nào cay phát đó thật sự :)) Nhưng mà vậy mới ghiền haha, ăn xong húp miếng soup nóng vô là đúng bài chảy nước mắt nước mũi tèm lem )) À kim chi với soup mình tự phục vụ tự lấy nha, khá tiện.",1
163,"Không biết ăn gì là cứ ghé đây. Nhân viên lịch sự nhanh nhẹn, đồ ăn ngon, tuy nhiên thường xuyên hết bàn, đến ngoài giờ ăn trưa cũng hết bàn luôn nên mấy tháng nay không ghé lại ăn được nữa.",1
200,"Mình hay order delivery now ở quán này do gần nhà hehe, với mình xài airpay nữa nên được free 15k ship 😆 Nay trên đường đi làm về nên ghé quán nghỉ và ăn và có tí hứng thú lên review cho chốn thân quen. 
Thức ăn ngon, mình thích ăn nhất là lẩu kim chi thịt heo. Cái cảm giá húp nước nóng - cay - chua chua - ngọt ngọt .... ôi đã :))))
No bụng nhất vẫn là loại cơm có trộn với cơm gạo lức. Đã ngon lại còn tốt cho sức khỏe :3",1
229,"- 4P’s quá quen thuộc với mọi người rùi hen. Lâu lâu không biết ăn gì lại nghĩ tới 4P’s. Mình vẫn giữ thói quen đặt bàn trước để được phục vụ chu đáo.
- Tụi mình đi 3 người gọi: Khoai tây đúc lò kèm phô mai, Salad, mì Ý cua, pizza half half (4 Cheese và b",1
268,"Đây là một quán pizza làm theo kiểu của Nhật
Món ở đây món nào cũng theo thiên hướng là cho nhiều pho mai và khá là mặn
Ai ăn nhạt thì chắc là không ăn đươc
Giá cả ở đây khá cao so với mặt bằng chung nhưng không gian đẹp,cách bày biện và cách phục vụ khá chuyên nghiệp.
Quán khá đông khách nên bạn nào đi nên gọi điện đặt trước để đặt bàn.
Dù quán khá ngon và đẹp nhưng vì không hợp khẩu vị mặn nên mình sẽ suy nghĩ xem có quay lại không",1
308,"Lại quay lại chỗ này. Ăn rất ngon, toàn gọi món tủ là Salad tôm bơ, pizza 5 cheese, pizza bò, bánh tart chanh. Vì đặt trước nên nhận được tờ note dễ thương thế này nè.",1
380,"Pasta cua , pizza thịt nướng, pizza 4 cheese ăn rất vừa miệng và đặc sắc.
Cá nhân thấy món khai vị bơ+cá hồi, sự kết hợp ko hài hòa lắm.
Không gian rộng rãi và sang trọng. Phục vụ tử tế đúng quy cách Nhật",1
386,"Đường vào chỗ này hơi khó tìm, quán nằm chỗ cũng tối.
Gửi xe máy ở cái sân của chỗ thể thao kế bên nhà hàng. 
Quán khá rộng, to, có 2 tầng, nhiều chỗ, có ghế cho ngồi chờ bàn nữa.",1
409,"Pizza của quán đặc biệt, có nhiều vị. Nhóm mình thử 3 vị: 4 cheese, salmon sashimi, salmon miso. Cả 3 đều hài lòng. Tuy nhiên phải ăn lúc còn nóng, nguội một xíu là k còn ngon nữa. Sốt kèm salad khá ổn, rau tươi. 
Không gian quán khá rộng rãi, bày trí rất đẹp. Đi buổi trưa mà cũng k đông lắm.
Nhân viên nhiệt tình.",1
412,"Đã dùng thử thương hiệu này vài lần và thật sự ăn pizza ở đây rồi thì không muốn thử ở đâu nữa . Pizza kiểu Nhật  nên topping độc đáo lắm . Mình đi 5 người nên gọi 2 pasta và 2 pizza half half ( pizza half ở đây cứ lấy giá menu chia đôi rồi + với phần còn lại nên rất fairplay  ) . Pasta  thì chắc chắn phải thử pasta cua  ( 225k+ ) rất ngon nhé , có thể xin chia phần cho đỡ bẩn tay nhưng chụp ảnh sẽ không ảo được  có thịt cua và sốt gạch cua ngon lắm nha . Pizza thì sashimi cá hồi , 5 cheese dùng kèm mật ong , gà Teriyaki đều ngon , loại pizza thịt vịt cũng đáng thử , đế bánh mỏng giòn còn topping ướp ngon vừa ăn  ( giá dao động ( 100~140k+ cho half , full ổ thì nhân đôi nhé ) . Riêng loại hải sản tomato thấy bình thường nhưng không tệ , cũng phù hợp cho team mê #seafood nhé .Vị trí bên chi nhánh Q.7 hơi khó đi nếu lần đầu tới bằng maps nhưng không gian bảo đảm sang trọng , nhân viên lịch sự và tư vấn nhiệt tình . Cả 3 chi nhánh đều đông và cần book bàn trước vài ngày nhé Giá trong menu chưa kèm 10% VAT ",1
421,"Nghe danh tiếng 4P đã lâu, mình với con bạn thân rủ nhau đi ăn. Tính ăn tối thứ hai mà tối thứ bảy đặt chỗ trước chỉ còn khung giờ 7g30 không có chỗ sớm hơn luôn :)). Chỉ giữ bàn 15p, hai đứa phải hối nhau để đừng có cù nhây mất bàn lại uổng. 
Khách ngồi kín hết nhà hàng. Còn mấy vị ngồi chờ ở ngoài đợi chỗ trống. Bài trí tốt, decor ấm cúng, mảng tường tối sang trọng nhưng hơi u ám nhỉ. 
Gọi một cái caprese salad, một clam chowder, một anchovy-PM là half half pizza ( thêm cục burrata bự chà bá ) thì ăn thấy rất là bình thường, vị súp kem thanh ngọt vị nghêu và texture đặc vừa đủ mà không gây ngán là điểm cộng nho nhỏ ra, thì cái pizza rất bình thường thậm chí hơi thất vọng vì hơi kì vọng món này, salad y hệt chỗ khác không có gì để nói. Nhưng món crab and tomato spaghetti là điểm cộng rất to. Mình không thích ăn mì, nhưng hương vị làm mình không cưỡng lại được. Hai đứa vừa ăn vừa xuýt xoa khen ngon. Sợi mì thấm sauce có mùi gạch cua beo béo, thịt cua thì khá tươi. Không chê vào đâu được. 
Giá tiền cũng hơi chát, nhưng so với service và món ăn thì xứng đáng. 
Mình chỉ kịp chụp hình salad, đĩa mì và cái bill ( hai đứa con gái ăn như hạm hehe phải xách nửa cái pizza về ). Sẽ quay lại vì món mì ăn rồi nhớ mãi!! Phải đặt Pizza and Pasta 4P's mới đúng!!",1
423,"Vị trí hơi khó tìm nhưng giờ mở đường rồi, từ Nguyễn Văn Linh quẹo phải là đến :)
Quán rộng, không gian thoáng, nhân viên chu đáo, tụi mình đi đông người, nhân viên chia mì ra chén nhỏ dùm luôn :)
Đồ ăn siêu ngon, mình cực ghét mì Ý mà vẫn ăn tà tà. Nên thử Mì phô mai, mì cua, mì nghêu :) pizza mỏng giòn, cái nào cũng nên thử nhưng mình thích cá hồi sống và vịt, ăn là là :3",1
454,"Pizza 4p chi nhánh thủ khoa huân
Chi nhánh thủ khoa huân ở gần chợ bến thành luôn á, nằm ngay ngã 3 thủ khoa huân và lê thánh tôn, có nhân viên đứng ngoài cửa. Chi nhánh này khá đông khách, nhất là khách nước ngoài nên muốn chắc chắn có chỗ thì nên đặt bàn trước nhé. Quán có 2 view rất rộng rãi luôn, đi theo cầu thang lên là gặp tầng 1 có quầy chế biến mở cho khách xem chế biến luôn và bàn ghế xung quanh đó, đi lên thêm tầng nữa là lửng rộng, nhìn xuống được quầy chế biến, có thêm không gian ngoài ban công nhưng hơi nóng. Nhỏ em mình đã đặt bàn 4 người trước nên có chỗ. nhóm mình gọi spagetti cua, pizza half half, mash potato, creamy pudding, double cheese cake, lemon tart, fruit salad, green salad. Các món đều khá ngon, đặc biệt ấn tượng với spagetti cua và cục phô mai gì như túi tiền á, ngon ghê. Giá tầm cao nhưng rất đáng tiền hihi",1
494,"Pizza ngon nhất mà mình từng ăn. Mình đi 2 người gọi 3 món gồm Salmon and avocado salad, Baked Mashed Potato và Haft & haft pizza ( 5 cheese và spicy seafood tomato) và 2 ly nước ép (táo và cam) tổng thiệt hại là 539k và 10% thuế. 
+ Salmon and avocado salad theo mình là khá ngon, có 5 lát cá hồi sống và rau quả, mình thấy có bưởi, salad, bơ, phô mai....
+ Baked Mashed Potato là khoai tấy nghiền và bánh mì nướng, bánh mì nướng hơi khét nên ăn hơi đắng, khoai tây nghiền thì ngon
+ Pizza thì mình mix 2 loại với nhau, 5 cheese và hải sản, 5 cheese rất ngon và chế mật ong lên thì khá vừa miệng, còn hải sản thì khá, cay nhẹ (bạn nào ăn cay không được thì vẫn gọi món này ăn được nha vì vị cay không đáng kể)
Theo mình các bạn nên thử 4 cheese or 5 cheese sẽ không làm bạn thất vọng tuy hơi béo nhưng rất ngon. Nhân viên vui vẻ nhiệt tình. Quán khá đông nên tốt nhất là book chỗ trước nếu không muốn đợi lâu.
Gởi xe tốn phí 5k
Sẽ ghé lại nếu có dịp",1
